"Start.station.number","End.station.number","freq","start.lat","start.lon","end.lat","end.lon"
31080,31628,2,38.897612,-77.080851,38.87861,-77.006004
31080,31633,1,38.897612,-77.080851,38.887312,-77.025762
31080,31636,4,38.897612,-77.080851,38.90706,-77.015231
31080,31637,6,38.897612,-77.080851,38.899703,-77.008911
31080,31638,1,38.897612,-77.080851,38.900358,-77.012108
31080,31900,15,38.897612,-77.080851,38.898301,-77.118009
31080,31901,30,38.897612,-77.080851,38.884829,-77.127671
31080,31902,12,38.897612,-77.080851,38.876528,-77.12712
31080,31904,122,38.897612,-77.080851,38.884859,-77.155988
31080,31905,3,38.897612,-77.080851,38.880992,-77.135271
31080,31917,7,38.897612,-77.080851,38.89386,-77.070862
31081,31000,2,38.804378,-77.060866,38.858971,-77.05323
31081,31001,29,38.804378,-77.060866,38.85725,-77.05332
31081,31002,2,38.804378,-77.060866,38.856425,-77.049232
31081,31004,2,38.804378,-77.060866,38.857866,-77.05949
31081,31009,3,38.804378,-77.060866,38.848441,-77.051516
31081,31010,16,38.804378,-77.060866,38.8426,-77.0502
31081,31011,2,38.804378,-77.060866,38.8533,-77.0498
31081,31013,2,38.804378,-77.060866,38.854381,-77.053412
31081,31021,2,38.804378,-77.060866,38.8881,-77.09308
31081,31041,186,38.804378,-77.060866,38.803124,-77.040363
31081,31042,156,38.804378,-77.060866,38.804718,-77.043363
31081,31043,47,38.804378,-77.060866,38.810743,-77.044664
31081,31044,76,38.804378,-77.060866,38.805317,-77.049883
31081,31045,134,38.804378,-77.060866,38.805648,-77.05293
31081,31046,44,38.804378,-77.060866,38.811456,-77.050276
31081,31047,49,38.804378,-77.060866,38.814577,-77.052808
31081,31048,20,38.804378,-77.060866,38.805767,-77.06072
31081,31052,1,38.804378,-77.060866,38.844015,-77.050537
31081,31081,83,38.804378,-77.060866,38.804378,-77.060866
31081,31082,192,38.804378,-77.060866,38.801111,-77.068952
31081,31083,10,38.804378,-77.060866,38.82175,-77.047494
31081,31084,288,38.804378,-77.060866,38.802677,-77.063562
31081,31085,9,38.804378,-77.060866,38.820064,-77.057619
31081,31086,26,38.804378,-77.060866,38.82595,-77.058541
31081,31087,14,38.804378,-77.060866,38.820932,-77.053096
31081,31088,29,38.804378,-77.060866,38.833077,-77.059821
31081,31097,116,38.804378,-77.060866,38.812718,-77.044097
31081,31098,17,38.804378,-77.060866,38.80704,-77.059817
31081,31099,20,38.804378,-77.060866,38.813485,-77.049468
31081,31206,1,38.804378,-77.060866,38.8952,-77.0436
31081,31215,2,38.804378,-77.060866,38.902221,-77.059219
31081,31217,2,38.804378,-77.060866,38.887237,-77.02823
31081,31225,1,38.804378,-77.060866,38.90375,-77.06269
31081,31235,1,38.804378,-77.060866,38.8923,-77.0436
31081,31237,5,38.804378,-77.060866,38.903827,-77.053485
31081,31238,2,38.804378,-77.060866,38.898069,-77.031823
31081,31247,1,38.804378,-77.060866,38.888553,-77.032429
31081,31248,2,38.804378,-77.060866,38.888767,-77.02858
31081,31249,6,38.804378,-77.060866,38.879819,-77.037413
31081,31258,1,38.804378,-77.060866,38.888251,-77.049426
31081,31260,1,38.804378,-77.060866,38.896104,-77.049882
31081,31264,1,38.804378,-77.060866,38.894573,-77.01994
31081,31600,1,38.804378,-77.060866,38.90304,-77.019027
31081,31609,1,38.804378,-77.060866,38.87675,-77.02127
31081,31620,3,38.804378,-77.060866,38.897222,-77.019347
31081,31634,1,38.804378,-77.060866,38.87501,-77.0024
31081,31802,1,38.804378,-77.060866,38.867373,-76.988039
31081,31903,22,38.804378,-77.060866,38.799267,-77.0447
31081,31906,40,38.804378,-77.060866,38.812711,-77.061715
31081,31907,76,38.804378,-77.060866,38.798133,-77.0487
31081,31908,1,38.804378,-77.060866,38.828437,-77.086031
31081,31910,2,38.804378,-77.060866,38.822738,-77.049265
31081,31913,5,38.804378,-77.060866,38.820058,-77.062821
31081,31914,139,38.804378,-77.060866,38.797557,-77.053766
31081,31915,9,38.804378,-77.060866,38.818748,-77.047783
31081,31916,15,38.804378,-77.060866,38.829545,-77.047844
31081,31918,4,38.804378,-77.060866,38.812351,-77.040691
31082,31000,1,38.801111,-77.068952,38.858971,-77.05323
31082,31001,1,38.801111,-77.068952,38.85725,-77.05332
31082,31002,2,38.801111,-77.068952,38.856425,-77.049232
31082,31003,1,38.801111,-77.068952,38.86017,-77.049593
31082,31005,6,38.801111,-77.068952,38.862303,-77.059936
31082,31006,2,38.801111,-77.068952,38.8637,-77.0633
31082,31009,30,38.801111,-77.068952,38.848441,-77.051516
31082,31010,14,38.801111,-77.068952,38.8426,-77.0502
31082,31011,3,38.801111,-77.068952,38.8533,-77.0498
31082,31012,5,38.801111,-77.068952,38.850688,-77.05152
31082,31023,2,38.801111,-77.068952,38.885801,-77.097745
31082,31041,80,38.801111,-77.068952,38.803124,-77.040363
31082,31042,72,38.801111,-77.068952,38.804718,-77.043363
31082,31043,15,38.801111,-77.068952,38.810743,-77.044664
31082,31044,67,38.801111,-77.068952,38.805317,-77.049883
31082,31045,118,38.801111,-77.068952,38.805648,-77.05293
31082,31046,13,38.801111,-77.068952,38.811456,-77.050276
31082,31047,50,38.801111,-77.068952,38.814577,-77.052808
31082,31048,107,38.801111,-77.068952,38.805767,-77.06072
31082,31055,7,38.801111,-77.068952,38.846222,-77.069275
31082,31061,1,38.801111,-77.068952,38.848454,-77.084918
31082,31064,1,38.801111,-77.068952,38.834108,-77.087323
31082,31081,135,38.801111,-77.068952,38.804378,-77.060866
31082,31082,143,38.801111,-77.068952,38.801111,-77.068952
31082,31083,1,38.801111,-77.068952,38.82175,-77.047494
31082,31084,59,38.801111,-77.068952,38.802677,-77.063562
31082,31085,6,38.801111,-77.068952,38.820064,-77.057619
31082,31086,9,38.801111,-77.068952,38.82595,-77.058541
31082,31087,13,38.801111,-77.068952,38.820932,-77.053096
31082,31088,51,38.801111,-77.068952,38.833077,-77.059821
31082,31089,1,38.801111,-77.068952,38.890612,-77.084801
31082,31090,2,38.801111,-77.068952,38.864702,-77.048672
31082,31097,22,38.801111,-77.068952,38.812718,-77.044097
31082,31098,39,38.801111,-77.068952,38.80704,-77.059817
31082,31099,5,38.801111,-77.068952,38.813485,-77.049468
31082,31213,1,38.801111,-77.068952,38.90276,-77.03863
31082,31214,2,38.801111,-77.068952,38.9121,-77.0387
31082,31222,5,38.801111,-77.068952,38.8991,-77.0337
31082,31231,5,38.801111,-77.068952,38.894514,-77.031617
31082,31243,2,38.801111,-77.068952,38.887299,-77.018939
31082,31247,1,38.801111,-77.068952,38.888553,-77.032429
31082,31249,1,38.801111,-77.068952,38.879819,-77.037413
31082,31255,2,38.801111,-77.068952,38.9066,-77.05152
31082,31258,9,38.801111,-77.068952,38.888251,-77.049426
31082,31275,1,38.801111,-77.068952,38.901755,-77.051084
31082,31277,1,38.801111,-77.068952,38.89841,-77.039624
31082,31613,2,38.801111,-77.068952,38.884,-76.995397
31082,31616,1,38.801111,-77.068952,38.900412,-77.001949
31082,31623,15,38.801111,-77.068952,38.89696,-77.00493
31082,31632,1,38.801111,-77.068952,38.897195,-76.983575
31082,31903,20,38.801111,-77.068952,38.799267,-77.0447
31082,31906,3,38.801111,-77.068952,38.812711,-77.061715
31082,31907,25,38.801111,-77.068952,38.798133,-77.0487
31082,31908,2,38.801111,-77.068952,38.828437,-77.086031
31082,31909,2,38.801111,-77.068952,38.843422,-77.064016
31082,31910,4,38.801111,-77.068952,38.822738,-77.049265
31082,31913,2,38.801111,-77.068952,38.820058,-77.062821
31082,31914,4,38.801111,-77.068952,38.797557,-77.053766
31082,31915,2,38.801111,-77.068952,38.818748,-77.047783
31082,31916,39,38.801111,-77.068952,38.829545,-77.047844
31082,31918,5,38.801111,-77.068952,38.812351,-77.040691
31083,31000,2,38.82175,-77.047494,38.858971,-77.05323
31083,31001,1,38.82175,-77.047494,38.85725,-77.05332
31083,31002,51,38.82175,-77.047494,38.856425,-77.049232
31083,31003,28,38.82175,-77.047494,38.86017,-77.049593
31083,31004,1,38.82175,-77.047494,38.857866,-77.05949
31083,31005,3,38.82175,-77.047494,38.862303,-77.059936
31083,31007,3,38.82175,-77.047494,38.857405,-77.051132
31083,31008,3,38.82175,-77.047494,38.8629,-77.0528
31083,31009,5,38.82175,-77.047494,38.848441,-77.051516
31083,31010,45,38.82175,-77.047494,38.8426,-77.0502
31083,31011,11,38.82175,-77.047494,38.8533,-77.0498
31083,31014,2,38.82175,-77.047494,38.897315,-77.070993
31083,31016,1,38.82175,-77.047494,38.893438,-77.076389
31083,31027,2,38.82175,-77.047494,38.896015,-77.078107
31083,31041,157,38.82175,-77.047494,38.803124,-77.040363
31083,31042,136,38.82175,-77.047494,38.804718,-77.043363
31083,31043,25,38.82175,-77.047494,38.810743,-77.044664
31083,31044,53,38.82175,-77.047494,38.805317,-77.049883
31083,31045,36,38.82175,-77.047494,38.805648,-77.05293
31083,31046,48,38.82175,-77.047494,38.811456,-77.050276
31083,31047,958,38.82175,-77.047494,38.814577,-77.052808
31083,31048,12,38.82175,-77.047494,38.805767,-77.06072
31083,31052,13,38.82175,-77.047494,38.844015,-77.050537
31083,31055,26,38.82175,-77.047494,38.846222,-77.069275
31083,31056,1,38.82175,-77.047494,38.847977,-77.075104
31083,31057,12,38.82175,-77.047494,38.8444,-77.085931
31083,31063,1,38.82175,-77.047494,38.852248,-77.105022
31083,31077,8,38.82175,-77.047494,38.88992,-77.071301
31083,31081,7,38.82175,-77.047494,38.804378,-77.060866
31083,31082,25,38.82175,-77.047494,38.801111,-77.068952
31083,31083,161,38.82175,-77.047494,38.82175,-77.047494
31083,31084,8,38.82175,-77.047494,38.802677,-77.063562
31083,31085,27,38.82175,-77.047494,38.820064,-77.057619
31083,31086,35,38.82175,-77.047494,38.82595,-77.058541
31083,31087,54,38.82175,-77.047494,38.820932,-77.053096
31083,31088,16,38.82175,-77.047494,38.833077,-77.059821
31083,31089,1,38.82175,-77.047494,38.890612,-77.084801
31083,31090,2,38.82175,-77.047494,38.864702,-77.048672
31083,31091,3,38.82175,-77.047494,38.859254,-77.063275
31083,31095,1,38.82175,-77.047494,38.862756,-77.067185
31083,31097,62,38.82175,-77.047494,38.812718,-77.044097
31083,31098,39,38.82175,-77.047494,38.80704,-77.059817
31083,31099,83,38.82175,-77.047494,38.813485,-77.049468
31083,31105,1,38.82175,-77.047494,38.9268,-77.0322
31083,31108,2,38.82175,-77.047494,38.8767,-77.0178
31083,31206,1,38.82175,-77.047494,38.8952,-77.0436
31083,31209,2,38.82175,-77.047494,38.8743,-77.0057
31083,31211,2,38.82175,-77.047494,38.897293,-77.05557
31083,31213,1,38.82175,-77.047494,38.90276,-77.03863
31083,31217,2,38.82175,-77.047494,38.887237,-77.02823
31083,31219,1,38.82175,-77.047494,38.893028,-77.026013
31083,31225,2,38.82175,-77.047494,38.90375,-77.06269
31083,31227,1,38.82175,-77.047494,38.900283,-77.029822
31083,31230,6,38.82175,-77.047494,38.898364,-77.027869
31083,31240,1,38.82175,-77.047494,38.88412,-77.04657
31083,31245,1,38.82175,-77.047494,38.912719,-77.022155
31083,31246,2,38.82175,-77.047494,38.905126,-77.056887
31083,31249,87,38.82175,-77.047494,38.879819,-77.037413
31083,31257,1,38.82175,-77.047494,38.90088,-77.048911
31083,31258,10,38.82175,-77.047494,38.888251,-77.049426
31083,31262,1,38.82175,-77.047494,38.897857,-77.026975
31083,31270,1,38.82175,-77.047494,38.894851,-77.02324
31083,31279,1,38.82175,-77.047494,38.898412,-77.043182
31083,31287,5,38.82175,-77.047494,38.884377,-77.025791
31083,31288,1,38.82175,-77.047494,38.890493,-77.017253
31083,31289,1,38.82175,-77.047494,38.890544,-77.049379
31083,31314,2,38.82175,-77.047494,38.903663,-77.067668
31083,31620,1,38.82175,-77.047494,38.897222,-77.019347
31083,31621,4,38.82175,-77.047494,38.895344,-77.016106
31083,31633,1,38.82175,-77.047494,38.887312,-77.025762
31083,31634,2,38.82175,-77.047494,38.87501,-77.0024
31083,31712,1,38.82175,-77.047494,38.894474,-76.974828
31083,31903,6,38.82175,-77.047494,38.799267,-77.0447
31083,31906,1,38.82175,-77.047494,38.812711,-77.061715
31083,31907,8,38.82175,-77.047494,38.798133,-77.0487
31083,31908,2,38.82175,-77.047494,38.828437,-77.086031
31083,31909,2,38.82175,-77.047494,38.843422,-77.064016
31083,31910,29,38.82175,-77.047494,38.822738,-77.049265
31083,31913,4,38.82175,-77.047494,38.820058,-77.062821
31083,31915,16,38.82175,-77.047494,38.818748,-77.047783
31083,31916,19,38.82175,-77.047494,38.829545,-77.047844
31083,31917,1,38.82175,-77.047494,38.89386,-77.070862
31083,31918,3,38.82175,-77.047494,38.812351,-77.040691
31083,32038,1,38.82175,-77.047494,39.110314,-77.182669
31084,31000,9,38.802677,-77.063562,38.858971,-77.05323
31084,31001,3,38.802677,-77.063562,38.85725,-77.05332
31084,31002,11,38.802677,-77.063562,38.856425,-77.049232
31084,31003,3,38.802677,-77.063562,38.86017,-77.049593
31084,31004,21,38.802677,-77.063562,38.857866,-77.05949
31084,31005,5,38.802677,-77.063562,38.862303,-77.059936
31084,31006,2,38.802677,-77.063562,38.8637,-77.0633
31084,31007,9,38.802677,-77.063562,38.857405,-77.051132
31084,31008,9,38.802677,-77.063562,38.8629,-77.0528
31084,31009,3,38.802677,-77.063562,38.848441,-77.051516
31084,31010,71,38.802677,-77.063562,38.8426,-77.0502
31084,31011,7,38.802677,-77.063562,38.8533,-77.0498
31084,31012,1,38.802677,-77.063562,38.850688,-77.05152
31084,31013,8,38.802677,-77.063562,38.854381,-77.053412
31084,31014,2,38.802677,-77.063562,38.897315,-77.070993
31084,31041,94,38.802677,-77.063562,38.803124,-77.040363
31084,31042,166,38.802677,-77.063562,38.804718,-77.043363
31084,31043,161,38.802677,-77.063562,38.810743,-77.044664
31084,31044,114,38.802677,-77.063562,38.805317,-77.049883
31084,31045,468,38.802677,-77.063562,38.805648,-77.05293
31084,31046,20,38.802677,-77.063562,38.811456,-77.050276
31084,31047,51,38.802677,-77.063562,38.814577,-77.052808
31084,31048,576,38.802677,-77.063562,38.805767,-77.06072
31084,31052,6,38.802677,-77.063562,38.844015,-77.050537
31084,31055,10,38.802677,-77.063562,38.846222,-77.069275
31084,31057,1,38.802677,-77.063562,38.8444,-77.085931
31084,31063,1,38.802677,-77.063562,38.852248,-77.105022
31084,31066,1,38.802677,-77.063562,38.867262,-77.072315
31084,31081,372,38.802677,-77.063562,38.804378,-77.060866
31084,31082,63,38.802677,-77.063562,38.801111,-77.068952
31084,31083,16,38.802677,-77.063562,38.82175,-77.047494
31084,31084,199,38.802677,-77.063562,38.802677,-77.063562
31084,31085,27,38.802677,-77.063562,38.820064,-77.057619
31084,31086,167,38.802677,-77.063562,38.82595,-77.058541
31084,31087,1,38.802677,-77.063562,38.820932,-77.053096
31084,31088,113,38.802677,-77.063562,38.833077,-77.059821
31084,31089,1,38.802677,-77.063562,38.890612,-77.084801
31084,31090,3,38.802677,-77.063562,38.864702,-77.048672
31084,31097,41,38.802677,-77.063562,38.812718,-77.044097
31084,31098,53,38.802677,-77.063562,38.80704,-77.059817
31084,31099,17,38.802677,-77.063562,38.813485,-77.049468
31084,31204,1,38.802677,-77.063562,38.8963,-77.045
31084,31209,1,38.802677,-77.063562,38.8743,-77.0057
31084,31221,1,38.802677,-77.063562,38.905067,-77.041779
31084,31236,2,38.802677,-77.063562,38.90774,-77.071652
31084,31238,2,38.802677,-77.063562,38.898069,-77.031823
31084,31249,21,38.802677,-77.063562,38.879819,-77.037413
31084,31256,2,38.802677,-77.063562,38.895914,-77.026064
31084,31258,1,38.802677,-77.063562,38.888251,-77.049426
31084,31265,1,38.802677,-77.063562,38.90093,-77.018677
31084,31271,1,38.802677,-77.063562,38.892275,-77.013917
31084,31273,1,38.802677,-77.063562,38.878433,-77.03023
31084,31285,1,38.802677,-77.063562,38.909394,-77.048728
31084,31290,1,38.802677,-77.063562,38.888097,-77.038325
31084,31600,3,38.802677,-77.063562,38.90304,-77.019027
31084,31618,4,38.802677,-77.063562,38.889955,-77.000349
31084,31620,3,38.802677,-77.063562,38.897222,-77.019347
31084,31633,1,38.802677,-77.063562,38.887312,-77.025762
31084,31903,42,38.802677,-77.063562,38.799267,-77.0447
31084,31906,57,38.802677,-77.063562,38.812711,-77.061715
31084,31907,118,38.802677,-77.063562,38.798133,-77.0487
31084,31908,2,38.802677,-77.063562,38.828437,-77.086031
31084,31909,10,38.802677,-77.063562,38.843422,-77.064016
31084,31910,2,38.802677,-77.063562,38.822738,-77.049265
31084,31912,1,38.802677,-77.063562,38.841291,-77.063093
31084,31913,99,38.802677,-77.063562,38.820058,-77.062821
31084,31914,105,38.802677,-77.063562,38.797557,-77.053766
31084,31915,3,38.802677,-77.063562,38.818748,-77.047783
31084,31916,75,38.802677,-77.063562,38.829545,-77.047844
31084,31918,1,38.802677,-77.063562,38.812351,-77.040691
31085,31000,12,38.820064,-77.057619,38.858971,-77.05323
31085,31001,1,38.820064,-77.057619,38.85725,-77.05332
31085,31002,27,38.820064,-77.057619,38.856425,-77.049232
31085,31003,9,38.820064,-77.057619,38.86017,-77.049593
31085,31005,2,38.820064,-77.057619,38.862303,-77.059936
31085,31006,1,38.820064,-77.057619,38.8637,-77.0633
31085,31007,23,38.820064,-77.057619,38.857405,-77.051132
31085,31008,6,38.820064,-77.057619,38.8629,-77.0528
31085,31009,22,38.820064,-77.057619,38.848441,-77.051516
31085,31010,48,38.820064,-77.057619,38.8426,-77.0502
31085,31011,11,38.820064,-77.057619,38.8533,-77.0498
31085,31012,1,38.820064,-77.057619,38.850688,-77.05152
31085,31013,3,38.820064,-77.057619,38.854381,-77.053412
31085,31022,1,38.820064,-77.057619,38.88786,-77.094875
31085,31027,1,38.820064,-77.057619,38.896015,-77.078107
31085,31041,27,38.820064,-77.057619,38.803124,-77.040363
31085,31042,42,38.820064,-77.057619,38.804718,-77.043363
31085,31043,33,38.820064,-77.057619,38.810743,-77.044664
31085,31044,18,38.820064,-77.057619,38.805317,-77.049883
31085,31045,32,38.820064,-77.057619,38.805648,-77.05293
31085,31046,32,38.820064,-77.057619,38.811456,-77.050276
31085,31047,679,38.820064,-77.057619,38.814577,-77.052808
31085,31048,129,38.820064,-77.057619,38.805767,-77.06072
31085,31052,6,38.820064,-77.057619,38.844015,-77.050537
31085,31054,2,38.820064,-77.057619,38.857803,-77.086733
31085,31055,1,38.820064,-77.057619,38.846222,-77.069275
31085,31060,1,38.820064,-77.057619,38.84232,-77.089555
31085,31061,1,38.820064,-77.057619,38.848454,-77.084918
31085,31062,1,38.820064,-77.057619,38.854691,-77.100555
31085,31064,2,38.820064,-77.057619,38.834108,-77.087323
31085,31067,1,38.820064,-77.057619,38.862478,-77.086599
31085,31081,10,38.820064,-77.057619,38.804378,-77.060866
31085,31082,34,38.820064,-77.057619,38.801111,-77.068952
31085,31083,9,38.820064,-77.057619,38.82175,-77.047494
31085,31084,9,38.820064,-77.057619,38.802677,-77.063562
31085,31085,50,38.820064,-77.057619,38.820064,-77.057619
31085,31086,463,38.820064,-77.057619,38.82595,-77.058541
31085,31087,35,38.820064,-77.057619,38.820932,-77.053096
31085,31088,90,38.820064,-77.057619,38.833077,-77.059821
31085,31090,2,38.820064,-77.057619,38.864702,-77.048672
31085,31097,22,38.820064,-77.057619,38.812718,-77.044097
31085,31098,68,38.820064,-77.057619,38.80704,-77.059817
31085,31099,157,38.820064,-77.057619,38.813485,-77.049468
31085,31230,2,38.820064,-77.057619,38.898364,-77.027869
31085,31231,2,38.820064,-77.057619,38.894514,-77.031617
31085,31237,1,38.820064,-77.057619,38.903827,-77.053485
31085,31238,5,38.820064,-77.057619,38.898069,-77.031823
31085,31243,1,38.820064,-77.057619,38.887299,-77.018939
31085,31244,1,38.820064,-77.057619,38.88412,-77.017445
31085,31249,30,38.820064,-77.057619,38.879819,-77.037413
31085,31258,1,38.820064,-77.057619,38.888251,-77.049426
31085,31271,10,38.820064,-77.057619,38.892275,-77.013917
31085,31275,2,38.820064,-77.057619,38.901755,-77.051084
31085,31903,1,38.820064,-77.057619,38.799267,-77.0447
31085,31906,21,38.820064,-77.057619,38.812711,-77.061715
31085,31907,6,38.820064,-77.057619,38.798133,-77.0487
31085,31908,1,38.820064,-77.057619,38.828437,-77.086031
31085,31909,8,38.820064,-77.057619,38.843422,-77.064016
31085,31910,4,38.820064,-77.057619,38.822738,-77.049265
31085,31912,6,38.820064,-77.057619,38.841291,-77.063093
31085,31913,19,38.820064,-77.057619,38.820058,-77.062821
31085,31915,1,38.820064,-77.057619,38.818748,-77.047783
31085,31916,19,38.820064,-77.057619,38.829545,-77.047844
31085,31918,1,38.820064,-77.057619,38.812351,-77.040691
31086,31000,6,38.82595,-77.058541,38.858971,-77.05323
31086,31001,8,38.82595,-77.058541,38.85725,-77.05332
31086,31002,28,38.82595,-77.058541,38.856425,-77.049232
31086,31003,12,38.82595,-77.058541,38.86017,-77.049593
31086,31005,5,38.82595,-77.058541,38.862303,-77.059936
31086,31006,1,38.82595,-77.058541,38.8637,-77.0633
31086,31007,22,38.82595,-77.058541,38.857405,-77.051132
31086,31008,1,38.82595,-77.058541,38.8629,-77.0528
31086,31009,106,38.82595,-77.058541,38.848441,-77.051516
31086,31010,35,38.82595,-77.058541,38.8426,-77.0502
31086,31011,85,38.82595,-77.058541,38.8533,-77.0498
31086,31013,12,38.82595,-77.058541,38.854381,-77.053412
31086,31026,2,38.82595,-77.058541,38.884734,-77.093485
31086,31039,1,38.82595,-77.058541,38.880012,-77.107854
31086,31041,38,38.82595,-77.058541,38.803124,-77.040363
31086,31042,45,38.82595,-77.058541,38.804718,-77.043363
31086,31043,17,38.82595,-77.058541,38.810743,-77.044664
31086,31044,23,38.82595,-77.058541,38.805317,-77.049883
31086,31045,22,38.82595,-77.058541,38.805648,-77.05293
31086,31046,38,38.82595,-77.058541,38.811456,-77.050276
31086,31047,509,38.82595,-77.058541,38.814577,-77.052808
31086,31048,24,38.82595,-77.058541,38.805767,-77.06072
31086,31052,13,38.82595,-77.058541,38.844015,-77.050537
31086,31054,5,38.82595,-77.058541,38.857803,-77.086733
31086,31055,3,38.82595,-77.058541,38.846222,-77.069275
31086,31056,13,38.82595,-77.058541,38.847977,-77.075104
31086,31057,11,38.82595,-77.058541,38.8444,-77.085931
31086,31059,5,38.82595,-77.058541,38.84736,-77.095431
31086,31060,7,38.82595,-77.058541,38.84232,-77.089555
31086,31061,1,38.82595,-77.058541,38.848454,-77.084918
31086,31066,1,38.82595,-77.058541,38.867262,-77.072315
31086,31076,1,38.82595,-77.058541,38.839912,-77.087083
31086,31081,26,38.82595,-77.058541,38.804378,-77.060866
31086,31082,5,38.82595,-77.058541,38.801111,-77.068952
31086,31083,37,38.82595,-77.058541,38.82175,-77.047494
31086,31084,107,38.82595,-77.058541,38.802677,-77.063562
31086,31085,366,38.82595,-77.058541,38.820064,-77.057619
31086,31086,83,38.82595,-77.058541,38.82595,-77.058541
31086,31087,160,38.82595,-77.058541,38.820932,-77.053096
31086,31088,102,38.82595,-77.058541,38.833077,-77.059821
31086,31089,1,38.82595,-77.058541,38.890612,-77.084801
31086,31091,1,38.82595,-77.058541,38.859254,-77.063275
31086,31095,4,38.82595,-77.058541,38.862756,-77.067185
31086,31097,22,38.82595,-77.058541,38.812718,-77.044097
31086,31098,61,38.82595,-77.058541,38.80704,-77.059817
31086,31099,15,38.82595,-77.058541,38.813485,-77.049468
31086,31103,9,38.82595,-77.058541,38.926088,-77.036536
31086,31104,1,38.82595,-77.058541,38.922925,-77.042581
31086,31108,1,38.82595,-77.058541,38.8767,-77.0178
31086,31114,1,38.82595,-77.058541,38.918809,-77.041571
31086,31200,7,38.82595,-77.058541,38.9101,-77.0444
31086,31201,1,38.82595,-77.058541,38.90985,-77.034438
31086,31218,2,38.82595,-77.058541,38.886266,-77.022241
31086,31219,4,38.82595,-77.058541,38.893028,-77.026013
31086,31221,3,38.82595,-77.058541,38.905067,-77.041779
31086,31227,2,38.82595,-77.058541,38.900283,-77.029822
31086,31231,1,38.82595,-77.058541,38.894514,-77.031617
31086,31234,6,38.82595,-77.058541,38.908905,-77.04478
31086,31240,6,38.82595,-77.058541,38.88412,-77.04657
31086,31247,2,38.82595,-77.058541,38.888553,-77.032429
31086,31249,38,38.82595,-77.058541,38.879819,-77.037413
31086,31254,2,38.82595,-77.058541,38.902,-77.03353
31086,31258,3,38.82595,-77.058541,38.888251,-77.049426
31086,31261,1,38.82595,-77.058541,38.892459,-77.046567
31086,31268,1,38.82595,-77.058541,38.916787,-77.028139
31086,31271,1,38.82595,-77.058541,38.892275,-77.013917
31086,31277,4,38.82595,-77.058541,38.89841,-77.039624
31086,31280,1,38.82595,-77.058541,38.913761,-77.027025
31086,31289,1,38.82595,-77.058541,38.890544,-77.049379
31086,31312,1,38.82595,-77.058541,38.90849,-77.063586
31086,31620,2,38.82595,-77.058541,38.897222,-77.019347
31086,31624,1,38.82595,-77.058541,38.897446,-77.00989
31086,31641,1,38.82595,-77.058541,38.894972,-77.003135
31086,31903,11,38.82595,-77.058541,38.799267,-77.0447
31086,31906,47,38.82595,-77.058541,38.812711,-77.061715
31086,31907,3,38.82595,-77.058541,38.798133,-77.0487
31086,31908,5,38.82595,-77.058541,38.828437,-77.086031
31086,31909,30,38.82595,-77.058541,38.843422,-77.064016
31086,31910,6,38.82595,-77.058541,38.822738,-77.049265
31086,31912,14,38.82595,-77.058541,38.841291,-77.063093
31086,31913,27,38.82595,-77.058541,38.820058,-77.062821
31086,31914,5,38.82595,-77.058541,38.797557,-77.053766
31086,31915,16,38.82595,-77.058541,38.818748,-77.047783
31086,31916,35,38.82595,-77.058541,38.829545,-77.047844
31087,31001,1,38.820932,-77.053096,38.85725,-77.05332
31087,31002,18,38.820932,-77.053096,38.856425,-77.049232
31087,31003,1,38.820932,-77.053096,38.86017,-77.049593
31087,31005,7,38.820932,-77.053096,38.862303,-77.059936
31087,31007,13,38.820932,-77.053096,38.857405,-77.051132
31087,31008,2,38.820932,-77.053096,38.8629,-77.0528
31087,31009,16,38.820932,-77.053096,38.848441,-77.051516
31087,31010,46,38.820932,-77.053096,38.8426,-77.0502
31087,31011,17,38.820932,-77.053096,38.8533,-77.0498
31087,31013,7,38.820932,-77.053096,38.854381,-77.053412
31087,31041,25,38.820932,-77.053096,38.803124,-77.040363
31087,31042,46,38.820932,-77.053096,38.804718,-77.043363
31087,31043,45,38.820932,-77.053096,38.810743,-77.044664
31087,31044,48,38.820932,-77.053096,38.805317,-77.049883
31087,31045,23,38.820932,-77.053096,38.805648,-77.05293
31087,31046,119,38.820932,-77.053096,38.811456,-77.050276
31087,31047,708,38.820932,-77.053096,38.814577,-77.052808
31087,31048,15,38.820932,-77.053096,38.805767,-77.06072
31087,31049,1,38.820932,-77.053096,38.883669,-77.113905
31087,31052,17,38.820932,-77.053096,38.844015,-77.050537
31087,31054,1,38.820932,-77.053096,38.857803,-77.086733
31087,31057,4,38.820932,-77.053096,38.8444,-77.085931
31087,31059,1,38.820932,-77.053096,38.84736,-77.095431
31087,31060,4,38.820932,-77.053096,38.84232,-77.089555
31087,31064,1,38.820932,-77.053096,38.834108,-77.087323
31087,31071,1,38.820932,-77.053096,38.86646,-77.04826
31087,31076,2,38.820932,-77.053096,38.839912,-77.087083
31087,31081,18,38.820932,-77.053096,38.804378,-77.060866
31087,31082,11,38.820932,-77.053096,38.801111,-77.068952
31087,31083,57,38.820932,-77.053096,38.82175,-77.047494
31087,31084,8,38.820932,-77.053096,38.802677,-77.063562
31087,31085,32,38.820932,-77.053096,38.820064,-77.057619
31087,31086,184,38.820932,-77.053096,38.82595,-77.058541
31087,31087,102,38.820932,-77.053096,38.820932,-77.053096
