"Start.station.number","starthour","variable","value"
31114,16,"outflow",859
31114,17,"outflow",1266
31114,18,"outflow",1487
31114,19,"outflow",1383
31114,20,"outflow",1050
31114,21,"outflow",866
31114,22,"outflow",896
31114,23,"outflow",575
31115,0,"outflow",123
31115,1,"outflow",67
31115,2,"outflow",34
31115,3,"outflow",23
31115,4,"outflow",20
31115,5,"outflow",68
31115,6,"outflow",361
31115,7,"outflow",1543
31115,8,"outflow",1308
31115,9,"outflow",513
31115,10,"outflow",516
31115,11,"outflow",548
31115,12,"outflow",558
31115,13,"outflow",508
31115,14,"outflow",443
31115,15,"outflow",451
31115,16,"outflow",491
31115,17,"outflow",785
31115,18,"outflow",824
31115,19,"outflow",641
31115,20,"outflow",592
31115,21,"outflow",416
31115,22,"outflow",263
31115,23,"outflow",177
31116,0,"outflow",224
31116,1,"outflow",158
31116,2,"outflow",113
31116,3,"outflow",57
31116,4,"outflow",23
31116,5,"outflow",54
31116,6,"outflow",446
31116,7,"outflow",1983
31116,8,"outflow",2110
31116,9,"outflow",641
31116,10,"outflow",901
31116,11,"outflow",1067
31116,12,"outflow",1074
31116,13,"outflow",877
31116,14,"outflow",884
31116,15,"outflow",835
31116,16,"outflow",946
31116,17,"outflow",1202
31116,18,"outflow",1318
31116,19,"outflow",1212
31116,20,"outflow",871
31116,21,"outflow",579
31116,22,"outflow",447
31116,23,"outflow",300
31117,0,"outflow",111
31117,1,"outflow",63
31117,2,"outflow",36
31117,3,"outflow",20
31117,4,"outflow",34
31117,5,"outflow",299
31117,6,"outflow",671
31117,7,"outflow",1779
31117,8,"outflow",1169
31117,9,"outflow",896
31117,10,"outflow",704
31117,11,"outflow",509
31117,12,"outflow",598
31117,13,"outflow",556
31117,14,"outflow",544
31117,15,"outflow",588
31117,16,"outflow",711
31117,17,"outflow",930
31117,18,"outflow",1299
31117,19,"outflow",1086
31117,20,"outflow",759
31117,21,"outflow",535
31117,22,"outflow",384
31117,23,"outflow",215
31118,0,"outflow",54
31118,1,"outflow",24
31118,2,"outflow",12
31118,3,"outflow",13
31118,4,"outflow",10
31118,5,"outflow",103
31118,6,"outflow",473
31118,7,"outflow",1816
31118,8,"outflow",1057
31118,9,"outflow",667
31118,10,"outflow",521
31118,11,"outflow",475
31118,12,"outflow",438
31118,13,"outflow",411
31118,14,"outflow",380
31118,15,"outflow",342
31118,16,"outflow",402
31118,17,"outflow",493
31118,18,"outflow",518
31118,19,"outflow",472
31118,20,"outflow",287
31118,21,"outflow",175
31118,22,"outflow",121
31118,23,"outflow",91
31119,0,"outflow",167
31119,1,"outflow",87
31119,2,"outflow",69
31119,3,"outflow",25
31119,4,"outflow",104
31119,5,"outflow",286
31119,6,"outflow",1007
31119,7,"outflow",2108
31119,8,"outflow",1037
31119,9,"outflow",961
31119,10,"outflow",805
31119,11,"outflow",839
31119,12,"outflow",870
31119,13,"outflow",690
31119,14,"outflow",668
31119,15,"outflow",771
31119,16,"outflow",768
31119,17,"outflow",1267
31119,18,"outflow",1589
31119,19,"outflow",1461
31119,20,"outflow",963
31119,21,"outflow",655
31119,22,"outflow",419
31119,23,"outflow",296
31120,0,"outflow",106
31120,1,"outflow",78
31120,2,"outflow",69
31120,3,"outflow",32
31120,4,"outflow",13
31120,5,"outflow",57
31120,6,"outflow",254
31120,7,"outflow",782
31120,8,"outflow",2016
31120,9,"outflow",558
31120,10,"outflow",260
31120,11,"outflow",336
31120,12,"outflow",421
31120,13,"outflow",356
31120,14,"outflow",329
31120,15,"outflow",385
31120,16,"outflow",404
31120,17,"outflow",455
31120,18,"outflow",577
31120,19,"outflow",487
31120,20,"outflow",418
31120,21,"outflow",360
31120,22,"outflow",250
31120,23,"outflow",178
31121,0,"outflow",190
31121,1,"outflow",84
31121,2,"outflow",45
31121,3,"outflow",16
31121,4,"outflow",46
31121,5,"outflow",321
31121,6,"outflow",344
31121,7,"outflow",1010
31121,8,"outflow",2837
31121,9,"outflow",1429
31121,10,"outflow",929
31121,11,"outflow",864
31121,12,"outflow",966
31121,13,"outflow",942
31121,14,"outflow",915
31121,15,"outflow",1009
31121,16,"outflow",1199
31121,17,"outflow",1871
31121,18,"outflow",2327
31121,19,"outflow",1476
31121,20,"outflow",1110
31121,21,"outflow",787
31121,22,"outflow",535
31121,23,"outflow",341
31122,0,"outflow",86
31122,1,"outflow",49
31122,2,"outflow",25
31122,3,"outflow",20
31122,4,"outflow",53
31122,5,"outflow",211
31122,6,"outflow",158
31122,7,"outflow",659
31122,8,"outflow",1594
31122,9,"outflow",483
31122,10,"outflow",434
31122,11,"outflow",489
31122,12,"outflow",467
31122,13,"outflow",453
31122,14,"outflow",374
31122,15,"outflow",486
31122,16,"outflow",438
31122,17,"outflow",603
31122,18,"outflow",652
31122,19,"outflow",633
31122,20,"outflow",486
31122,21,"outflow",393
31122,22,"outflow",399
31122,23,"outflow",194
31123,0,"outflow",69
31123,1,"outflow",51
31123,2,"outflow",31
31123,3,"outflow",12
31123,4,"outflow",12
31123,5,"outflow",208
31123,6,"outflow",502
31123,7,"outflow",1376
31123,8,"outflow",1276
31123,9,"outflow",512
31123,10,"outflow",554
31123,11,"outflow",463
31123,12,"outflow",453
31123,13,"outflow",405
31123,14,"outflow",324
31123,15,"outflow",431
31123,16,"outflow",403
31123,17,"outflow",537
31123,18,"outflow",669
31123,19,"outflow",590
31123,20,"outflow",412
31123,21,"outflow",270
31123,22,"outflow",197
31123,23,"outflow",133
31124,0,"outflow",115
31124,1,"outflow",34
31124,2,"outflow",38
31124,3,"outflow",19
31124,4,"outflow",2
31124,5,"outflow",52
31124,6,"outflow",255
31124,7,"outflow",881
31124,8,"outflow",1994
31124,9,"outflow",525
31124,10,"outflow",497
31124,11,"outflow",526
31124,12,"outflow",644
31124,13,"outflow",545
31124,14,"outflow",521
31124,15,"outflow",552
31124,16,"outflow",637
31124,17,"outflow",1027
31124,18,"outflow",1288
31124,19,"outflow",908
31124,20,"outflow",699
31124,21,"outflow",561
31124,22,"outflow",365
31124,23,"outflow",202
31125,0,"outflow",23
31125,1,"outflow",4
31125,2,"outflow",7
31125,3,"outflow",2
31125,4,"outflow",3
31125,5,"outflow",7
31125,6,"outflow",109
31125,7,"outflow",393
31125,8,"outflow",381
31125,9,"outflow",97
31125,10,"outflow",97
31125,11,"outflow",108
31125,12,"outflow",177
31125,13,"outflow",136
31125,14,"outflow",118
31125,15,"outflow",115
31125,16,"outflow",126
31125,17,"outflow",161
31125,18,"outflow",162
31125,19,"outflow",127
31125,20,"outflow",87
31125,21,"outflow",72
31125,22,"outflow",41
31125,23,"outflow",26
31200,0,"outflow",504
31200,1,"outflow",279
31200,2,"outflow",176
31200,3,"outflow",134
31200,4,"outflow",86
31200,5,"outflow",79
31200,6,"outflow",368
31200,7,"outflow",1380
31200,8,"outflow",3173
31200,9,"outflow",3853
31200,10,"outflow",2794
31200,11,"outflow",2719
31200,12,"outflow",3068
31200,13,"outflow",3055
31200,14,"outflow",2729
31200,15,"outflow",2759
31200,16,"outflow",3483
31200,17,"outflow",5017
31200,18,"outflow",5430
31200,19,"outflow",3776
31200,20,"outflow",2850
31200,21,"outflow",2099
31200,22,"outflow",1401
31200,23,"outflow",918
31201,0,"outflow",345
31201,1,"outflow",225
31201,2,"outflow",154
31201,3,"outflow",86
31201,4,"outflow",45
31201,5,"outflow",266
31201,6,"outflow",839
31201,7,"outflow",2579
31201,8,"outflow",2667
31201,9,"outflow",1650
31201,10,"outflow",1467
31201,11,"outflow",1728
31201,12,"outflow",2460
31201,13,"outflow",2640
31201,14,"outflow",2239
31201,15,"outflow",2119
31201,16,"outflow",2244
31201,17,"outflow",3507
31201,18,"outflow",4240
31201,19,"outflow",3828
31201,20,"outflow",3059
31201,21,"outflow",1990
31201,22,"outflow",1364
31201,23,"outflow",625
31202,0,"outflow",460
31202,1,"outflow",345
31202,2,"outflow",208
31202,3,"outflow",84
31202,4,"outflow",29
31202,5,"outflow",184
31202,6,"outflow",515
31202,7,"outflow",1398
31202,8,"outflow",1616
31202,9,"outflow",1010
31202,10,"outflow",981
31202,11,"outflow",1090
31202,12,"outflow",1576
31202,13,"outflow",1421
31202,14,"outflow",1442
31202,15,"outflow",1389
31202,16,"outflow",1447
31202,17,"outflow",1868
31202,18,"outflow",2260
31202,19,"outflow",1966
31202,20,"outflow",1517
31202,21,"outflow",1170
31202,22,"outflow",1126
31202,23,"outflow",765
31203,0,"outflow",444
31203,1,"outflow",256
31203,2,"outflow",150
31203,3,"outflow",81
31203,4,"outflow",41
31203,5,"outflow",201
31203,6,"outflow",554
31203,7,"outflow",1950
31203,8,"outflow",2077
31203,9,"outflow",1246
31203,10,"outflow",1046
31203,11,"outflow",1023
31203,12,"outflow",1295
31203,13,"outflow",1275
31203,14,"outflow",1200
31203,15,"outflow",1173
31203,16,"outflow",1485
31203,17,"outflow",2154
31203,18,"outflow",2924
31203,19,"outflow",2246
31203,20,"outflow",1635
31203,21,"outflow",1373
31203,22,"outflow",1109
31203,23,"outflow",737
31204,0,"outflow",95
31204,1,"outflow",62
31204,2,"outflow",45
31204,3,"outflow",21
31204,4,"outflow",29
31204,5,"outflow",86
31204,6,"outflow",83
31204,7,"outflow",217
31204,8,"outflow",730
31204,9,"outflow",677
31204,10,"outflow",557
31204,11,"outflow",595
31204,12,"outflow",712
31204,13,"outflow",727
31204,14,"outflow",607
31204,15,"outflow",1118
31204,16,"outflow",1231
31204,17,"outflow",2001
31204,18,"outflow",947
31204,19,"outflow",657
31204,20,"outflow",427
31204,21,"outflow",424
31204,22,"outflow",228
31204,23,"outflow",191
31205,0,"outflow",115
31205,1,"outflow",60
31205,2,"outflow",27
31205,3,"outflow",15
31205,4,"outflow",8
31205,5,"outflow",34
31205,6,"outflow",39
31205,7,"outflow",98
31205,8,"outflow",359
31205,9,"outflow",436
31205,10,"outflow",441
31205,11,"outflow",547
31205,12,"outflow",723
31205,13,"outflow",875
31205,14,"outflow",862
31205,15,"outflow",898
31205,16,"outflow",1216
31205,17,"outflow",2409
31205,18,"outflow",3036
31205,19,"outflow",1454
31205,20,"outflow",778
31205,21,"outflow",565
31205,22,"outflow",348
31205,23,"outflow",248
31206,0,"outflow",19
31206,1,"outflow",8
31206,2,"outflow",2
31206,3,"outflow",3
31206,4,"outflow",1
31206,5,"outflow",20
31206,6,"outflow",35
31206,7,"outflow",74
31206,8,"outflow",188
31206,9,"outflow",110
31206,10,"outflow",121
31206,11,"outflow",300
31206,12,"outflow",362
31206,13,"outflow",280
31206,14,"outflow",251
31206,15,"outflow",555
31206,16,"outflow",751
31206,17,"outflow",1004
31206,18,"outflow",465
31206,19,"outflow",287
31206,20,"outflow",167
31206,21,"outflow",128
31206,22,"outflow",52
31206,23,"outflow",31
31207,0,"outflow",32
31207,1,"outflow",20
31207,2,"outflow",16
31207,3,"outflow",8
31207,4,"outflow",7
31207,5,"outflow",84
31207,6,"outflow",184
31207,7,"outflow",466
31207,8,"outflow",761
31207,9,"outflow",388
31207,10,"outflow",264
31207,11,"outflow",274
31207,12,"outflow",316
31207,13,"outflow",238
31207,14,"outflow",274
31207,15,"outflow",335
31207,16,"outflow",317
31207,17,"outflow",344
31207,18,"outflow",387
31207,19,"outflow",319
31207,20,"outflow",246
31207,21,"outflow",215
31207,22,"outflow",106
31207,23,"outflow",47
31208,0,"outflow",51
31208,1,"outflow",14
31208,2,"outflow",7
31208,3,"outflow",4
31208,4,"outflow",4
31208,5,"outflow",7
31208,6,"outflow",19
31208,7,"outflow",207
31208,8,"outflow",317
31208,9,"outflow",214
31208,10,"outflow",251
31208,11,"outflow",338
31208,12,"outflow",376
31208,13,"outflow",379
31208,14,"outflow",389
31208,15,"outflow",1087
31208,16,"outflow",1256
31208,17,"outflow",1148
31208,18,"outflow",782
31208,19,"outflow",447
31208,20,"outflow",322
31208,21,"outflow",349
31208,22,"outflow",455
31208,23,"outflow",117
31209,0,"outflow",148
31209,1,"outflow",46
31209,2,"outflow",1
31209,3,"outflow",2
31209,4,"outflow",35
31209,5,"outflow",135
31209,6,"outflow",63
31209,7,"outflow",163
31209,8,"outflow",172
31209,9,"outflow",174
31209,10,"outflow",155
31209,11,"outflow",249
31209,12,"outflow",260
31209,13,"outflow",243
31209,14,"outflow",457
31209,15,"outflow",386
31209,16,"outflow",538
31209,17,"outflow",674
31209,18,"outflow",413
31209,19,"outflow",314
31209,20,"outflow",268
31209,21,"outflow",969
31209,22,"outflow",673
31209,23,"outflow",109
31211,0,"outflow",30
31211,1,"outflow",10
31211,2,"outflow",3
31211,3,"outflow",1
31211,4,"outflow",1
31211,5,"outflow",6
31211,6,"outflow",116
31211,7,"outflow",274
31211,8,"outflow",321
31211,9,"outflow",270
31211,10,"outflow",251
31211,11,"outflow",445
31211,12,"outflow",542
31211,13,"outflow",528
31211,14,"outflow",503
31211,15,"outflow",546
31211,16,"outflow",594
31211,17,"outflow",1038
31211,18,"outflow",1226
31211,19,"outflow",863
31211,20,"outflow",385
31211,21,"outflow",415
31211,22,"outflow",346
31211,23,"outflow",110
31212,0,"outflow",184
31212,1,"outflow",97
31212,2,"outflow",94
31212,3,"outflow",50
31212,4,"outflow",20
31212,5,"outflow",96
31212,6,"outflow",244
31212,7,"outflow",789
31212,8,"outflow",1764
31212,9,"outflow",1531
31212,10,"outflow",1444
31212,11,"outflow",1471
31212,12,"outflow",1504
31212,13,"outflow",1352
31212,14,"outflow",1264
31212,15,"outflow",1292
31212,16,"outflow",1781
31212,17,"outflow",3501
31212,18,"outflow",2380
31212,19,"outflow",1526
31212,20,"outflow",875
31212,21,"outflow",662
31212,22,"outflow",409
31212,23,"outflow",268
31213,0,"outflow",97
31213,1,"outflow",36
31213,2,"outflow",36
31213,3,"outflow",19
31213,4,"outflow",12
31213,5,"outflow",96
31213,6,"outflow",281
31213,7,"outflow",722
31213,8,"outflow",1654
31213,9,"outflow",1380
31213,10,"outflow",1073
31213,11,"outflow",1090
31213,12,"outflow",1369
31213,13,"outflow",1213
31213,14,"outflow",1227
31213,15,"outflow",1196
31213,16,"outflow",1810
31213,17,"outflow",3713
31213,18,"outflow",2960
31213,19,"outflow",1294
31213,20,"outflow",780
31213,21,"outflow",511
31213,22,"outflow",281
31213,23,"outflow",160
31214,0,"outflow",388
31214,1,"outflow",326
31214,2,"outflow",185
31214,3,"outflow",74
31214,4,"outflow",53
31214,5,"outflow",189
31214,6,"outflow",666
31214,7,"outflow",1719
31214,8,"outflow",2310
31214,9,"outflow",1068
31214,10,"outflow",1012
31214,11,"outflow",1174
31214,12,"outflow",1561
31214,13,"outflow",1533
31214,14,"outflow",1394
31214,15,"outflow",1214
31214,16,"outflow",1523
31214,17,"outflow",2195
31214,18,"outflow",2121
31214,19,"outflow",1789
31214,20,"outflow",1555
31214,21,"outflow",1273
31214,22,"outflow",812
31214,23,"outflow",576
31215,0,"outflow",153
31215,1,"outflow",66
31215,2,"outflow",17
31215,3,"outflow",31
31215,4,"outflow",5
31215,5,"outflow",10
31215,6,"outflow",70
31215,7,"outflow",283
31215,8,"outflow",407
31215,9,"outflow",452
31215,10,"outflow",541
31215,11,"outflow",761
31215,12,"outflow",848
31215,13,"outflow",1101
31215,14,"outflow",1320
31215,15,"outflow",1391
31215,16,"outflow",1584
31215,17,"outflow",2181
31215,18,"outflow",1818
31215,19,"outflow",1292
31215,20,"outflow",946
31215,21,"outflow",670
31215,22,"outflow",426
31215,23,"outflow",237
31216,0,"outflow",64
31216,1,"outflow",28
31216,2,"outflow",21
31216,3,"outflow",4
31216,4,"outflow",3
31216,5,"outflow",14
31216,6,"outflow",166
31216,7,"outflow",230
31216,8,"outflow",402
31216,9,"outflow",288
31216,10,"outflow",340
31216,11,"outflow",592
31216,12,"outflow",976
31216,13,"outflow",756
31216,14,"outflow",642
31216,15,"outflow",713
31216,16,"outflow",1018
31216,17,"outflow",3192
31216,18,"outflow",1455
31216,19,"outflow",629
31216,20,"outflow",575
31216,21,"outflow",325
31216,22,"outflow",284
31216,23,"outflow",121
31217,0,"outflow",48
31217,1,"outflow",19
31217,2,"outflow",2
31217,3,"outflow",3
31217,4,"outflow",3
31217,5,"outflow",17
31217,6,"outflow",133
31217,7,"outflow",180
31217,8,"outflow",218
31217,9,"outflow",268
31217,10,"outflow",417
31217,11,"outflow",619
31217,12,"outflow",819
31217,13,"outflow",896
31217,14,"outflow",959
31217,15,"outflow",1792
31217,16,"outflow",3139
31217,17,"outflow",3725
31217,18,"outflow",1281
31217,19,"outflow",543
31217,20,"outflow",407
31217,21,"outflow",240
31217,22,"outflow",129
31217,23,"outflow",72
31218,0,"outflow",51
31218,1,"outflow",10
31218,2,"outflow",6
31218,3,"outflow",2
31218,4,"outflow",5
31218,5,"outflow",46
31218,6,"outflow",1172
31218,7,"outflow",1634
31218,8,"outflow",2156
31218,9,"outflow",1030
31218,10,"outflow",462
31218,11,"outflow",726
31218,12,"outflow",823
31218,13,"outflow",878
31218,14,"outflow",1182
31218,15,"outflow",1431
31218,16,"outflow",2133
31218,17,"outflow",3302
31218,18,"outflow",1715
31218,19,"outflow",769
31218,20,"outflow",370
31218,21,"outflow",274
31218,22,"outflow",174
31218,23,"outflow",94
31219,0,"outflow",40
31219,1,"outflow",22
31219,2,"outflow",10
31219,3,"outflow",1
31219,4,"outflow",13
31219,5,"outflow",8
31219,6,"outflow",19
31219,7,"outflow",51
31219,8,"outflow",222
31219,9,"outflow",224
31219,10,"outflow",310
31219,11,"outflow",691
31219,12,"outflow",1091
31219,13,"outflow",1388
31219,14,"outflow",1467
31219,15,"outflow",2303
31219,16,"outflow",3007
31219,17,"outflow",3627
31219,18,"outflow",1406
31219,19,"outflow",762
31219,20,"outflow",497
31219,21,"outflow",291
31219,22,"outflow",144
31219,23,"outflow",89
31220,0,"outflow",25
31220,1,"outflow",10
31220,2,"outflow",5
31220,3,"outflow",2
31220,4,"outflow",2
31220,5,"outflow",24
31220,6,"outflow",192
31220,7,"outflow",126
31220,8,"outflow",201
31220,9,"outflow",199
31220,10,"outflow",240
31220,11,"outflow",431
31220,12,"outflow",598
31220,13,"outflow",444
31220,14,"outflow",661
31220,15,"outflow",789
31220,16,"outflow",1598
31220,17,"outflow",1034
31220,18,"outflow",932
31220,19,"outflow",445
31220,20,"outflow",224
31220,21,"outflow",155
31220,22,"outflow",73
31220,23,"outflow",64
31221,0,"outflow",103
31221,1,"outflow",88
31221,2,"outflow",72
31221,3,"outflow",25
31221,4,"outflow",9
31221,5,"outflow",26
31221,6,"outflow",30
31221,7,"outflow",144
31221,8,"outflow",413
31221,9,"outflow",529
31221,10,"outflow",518
31221,11,"outflow",797
31221,12,"outflow",1202
31221,13,"outflow",1149
31221,14,"outflow",1026
31221,15,"outflow",1201
31221,16,"outflow",1938
31221,17,"outflow",3173
31221,18,"outflow",1694
31221,19,"outflow",978
31221,20,"outflow",683
31221,21,"outflow",422
31221,22,"outflow",257
31221,23,"outflow",143
31222,0,"outflow",225
31222,1,"outflow",106
31222,2,"outflow",65
31222,3,"outflow",22
31222,4,"outflow",9
31222,5,"outflow",41
31222,6,"outflow",254
31222,7,"outflow",423
31222,8,"outflow",675
31222,9,"outflow",708
31222,10,"outflow",1076
31222,11,"outflow",1418
31222,12,"outflow",1707
31222,13,"outflow",2096
31222,14,"outflow",2121
31222,15,"outflow",2267
31222,16,"outflow",2854
31222,17,"outflow",4282
31222,18,"outflow",2933
31222,19,"outflow",1786
31222,20,"outflow",1389
31222,21,"outflow",965
31222,22,"outflow",677
31222,23,"outflow",365
31223,0,"outflow",161
31223,1,"outflow",63
31223,2,"outflow",50
31223,3,"outflow",22
31223,4,"outflow",15
31223,5,"outflow",51
31223,6,"outflow",242
31223,7,"outflow",1306
31223,8,"outflow",2953
31223,9,"outflow",1046
31223,10,"outflow",595
31223,11,"outflow",664
31223,12,"outflow",819
31223,13,"outflow",687
31223,14,"outflow",663
31223,15,"outflow",707
31223,16,"outflow",990
31223,17,"outflow",1816
31223,18,"outflow",1845
31223,19,"outflow",1219
31223,20,"outflow",873
31223,21,"outflow",663
31223,22,"outflow",610
31223,23,"outflow",310
31224,0,"outflow",30
31224,1,"outflow",29
31224,2,"outflow",4
31224,3,"outflow",10
31224,5,"outflow",96
31224,6,"outflow",40
31224,7,"outflow",273
31224,8,"outflow",332
31224,9,"outflow",337
31224,10,"outflow",362
31224,11,"outflow",484
31224,12,"outflow",720
31224,13,"outflow",747
31224,14,"outflow",679
31224,15,"outflow",638
31224,16,"outflow",1071
31224,17,"outflow",2100
31224,18,"outflow",1217
31224,19,"outflow",711
31224,20,"outflow",405
31224,21,"outflow",307
31224,22,"outflow",152
31224,23,"outflow",68
31225,0,"outflow",171
31225,1,"outflow",81
31225,2,"outflow",39
31225,3,"outflow",26
31225,4,"outflow",19
31225,5,"outflow",233
31225,6,"outflow",47
31225,7,"outflow",124
31225,8,"outflow",402
31225,9,"outflow",424
31225,10,"outflow",546
31225,11,"outflow",704
31225,12,"outflow",866
31225,13,"outflow",1063
31225,14,"outflow",1056
31225,15,"outflow",1319
31225,16,"outflow",1401
31225,17,"outflow",2081
31225,18,"outflow",1821
31225,19,"outflow",1110
