"","Start.station.number","starthour","freq.x","freq.y"
"5691",31404,3,8,-19
"5692",31404,4,165,-4
"5693",31404,5,14,-11
"5694",31404,6,88,-29
"5695",31404,7,1193,-121
"5696",31404,8,999,-208
"5697",31404,9,359,-117
"5698",31404,10,355,-145
"5699",31404,11,346,-213
"5700",31404,12,347,-227
"5701",31404,13,369,-239
"5702",31404,14,337,-230
"5703",31404,15,318,-282
"5704",31404,16,344,-430
"5705",31404,17,436,-641
"5706",31404,18,521,-886
"5707",31404,19,387,-780
"5708",31404,20,310,-533
"5709",31404,21,287,-369
"5710",31404,22,225,-237
"5711",31404,23,144,-182
"5712",31405,0,6,-40
"5713",31405,1,5,-23
"5714",31405,2,1,-3
"5715",31405,5,12,NA
"5716",31405,6,68,-41
"5717",31405,7,222,-39
"5718",31405,8,611,-23
"5719",31405,9,354,-19
"5720",31405,10,127,-25
"5721",31405,11,99,-37
"5722",31405,12,75,-47
"5723",31405,13,74,-62
"5724",31405,14,84,-53
"5725",31405,15,112,-55
"5726",31405,16,76,-94
"5727",31405,17,94,-250
"5728",31405,18,151,-302
"5729",31405,19,85,-213
"5730",31405,20,82,-121
"5731",31405,21,34,-87
"5732",31405,22,18,-73
"5733",31405,23,7,-46
"5734",31406,0,18,-92
"5735",31406,1,15,-47
"5736",31406,2,14,-23
"5737",31406,3,5,-17
"5738",31406,4,9,-9
"5739",31406,5,28,-7
"5740",31406,6,140,-18
"5741",31406,7,728,-241
"5742",31406,8,1427,-184
"5743",31406,9,335,-61
"5744",31406,10,203,-62
"5745",31406,11,252,-80
"5746",31406,12,236,-112
"5747",31406,13,270,-84
"5748",31406,14,229,-110
"5749",31406,15,300,-146
"5750",31406,16,265,-178
"5751",31406,17,234,-413
"5752",31406,18,258,-633
"5753",31406,19,226,-424
"5754",31406,20,156,-355
"5755",31406,21,124,-301
"5756",31406,22,82,-259
"5757",31406,23,44,-186
"5758",31407,0,9,-18
"5759",31407,1,8,-13
"5760",31407,2,7,-9
"5761",31407,4,9,-3
"5762",31407,5,60,-2
"5763",31407,6,37,-37
"5764",31407,7,346,-57
"5765",31407,8,531,-113
"5766",31407,9,184,-70
"5767",31407,10,155,-70
"5768",31407,11,162,-69
"5769",31407,12,117,-71
"5770",31407,13,169,-91
"5771",31407,14,201,-84
"5772",31407,15,137,-104
"5773",31407,16,172,-148
"5774",31407,17,319,-446
"5775",31407,18,261,-284
"5776",31407,19,174,-185
"5777",31407,20,81,-118
"5778",31407,21,92,-102
"5779",31407,22,54,-44
"5780",31407,23,46,-34
"5781",31408,0,27,-15
"5782",31408,1,15,-11
"5783",31408,2,4,-5
"5784",31408,3,4,NA
"5785",31408,4,1,-2
"5786",31408,5,31,-120
"5787",31408,6,18,-458
"5788",31408,7,143,-785
"5789",31408,8,283,-1383
"5790",31408,9,121,-687
"5791",31408,10,97,-159
"5792",31408,11,134,-178
"5793",31408,12,164,-136
"5794",31408,13,193,-165
"5795",31408,14,264,-148
"5796",31408,15,420,-136
"5797",31408,16,600,-151
"5798",31408,17,1434,-228
"5799",31408,18,1222,-183
"5800",31408,19,558,-211
"5801",31408,20,316,-120
"5802",31408,21,237,-76
"5803",31408,22,150,-52
"5804",31408,23,84,-23
"5805",31411,0,16,-7
"5806",31411,1,7,-10
"5807",31411,2,9,-3
"5808",31411,3,2,-5
"5809",31411,4,1,-1
"5810",31411,5,1,-1
"5811",31411,6,17,-17
"5812",31411,7,114,-18
"5813",31411,8,194,-15
"5814",31411,9,191,-14
"5815",31411,10,91,-25
"5816",31411,11,67,-39
"5817",31411,12,71,-45
"5818",31411,13,90,-55
"5819",31411,14,70,-41
"5820",31411,15,81,-64
"5821",31411,16,75,-99
"5822",31411,17,122,-178
"5823",31411,18,119,-177
"5824",31411,19,75,-99
"5825",31411,20,89,-59
"5826",31411,21,55,-48
"5827",31411,22,31,-39
"5828",31411,23,21,-26
"5829",31412,6,3,NA
"5830",31412,7,23,NA
"5831",31412,8,17,-6
"5832",31412,9,8,-5
"5833",31412,10,10,-13
"5834",31412,11,8,-6
"5835",31412,12,7,-7
"5836",31412,13,6,-6
"5837",31412,14,2,-7
"5838",31412,15,6,-14
"5839",31412,16,4,-15
"5840",31412,17,11,-22
"5841",31412,18,4,-28
"5842",31412,19,4,-14
"5843",31412,20,4,-11
"5844",31412,21,1,-4
"5845",31412,22,1,-3
"5846",31412,23,2,-1
"5847",31413,6,1,-2
"5848",31413,7,5,-1
"5849",31413,8,8,-3
"5850",31413,9,1,-1
"5851",31413,11,1,-2
"5852",31413,12,2,-2
"5853",31413,13,2,-1
"5854",31413,14,3,NA
"5855",31413,15,1,-5
"5856",31413,16,2,-3
"5857",31413,17,2,-6
"5858",31413,18,3,-3
"5859",31413,19,6,NA
"5860",31413,20,2,-1
"5861",31414,0,1,NA
"5862",31414,1,1,NA
"5863",31414,7,1,NA
"5864",31414,8,4,NA
"5865",31414,9,5,NA
"5866",31414,10,2,NA
"5867",31414,11,2,-1
"5868",31414,12,2,-1
"5869",31414,14,1,-2
"5870",31414,15,4,-6
"5871",31414,16,1,-1
"5872",31414,17,5,-6
"5873",31414,18,4,-5
"5874",31414,19,1,-5
"5875",31414,20,1,-3
"5876",31500,0,38,-85
"5877",31500,1,41,-56
"5878",31500,2,21,-41
"5879",31500,3,22,-23
"5880",31500,4,17,-12
"5881",31500,5,144,-12
"5882",31500,6,138,-34
"5883",31500,7,299,-119
"5884",31500,8,1326,-243
"5885",31500,9,604,-151
"5886",31500,10,331,-100
"5887",31500,11,318,-214
"5888",31500,12,273,-191
"5889",31500,13,225,-220
"5890",31500,14,295,-314
"5891",31500,15,411,-409
"5892",31500,16,205,-420
"5893",31500,17,376,-1003
"5894",31500,18,308,-893
"5895",31500,19,183,-437
"5896",31500,20,130,-257
"5897",31500,21,117,-263
"5898",31500,22,57,-162
"5899",31500,23,46,-130
"5900",31501,0,8,-9
"5901",31501,1,5,-4
"5902",31501,2,2,-3
"5903",31501,3,1,-4
"5904",31501,5,5,-1
"5905",31501,6,87,-3
"5906",31501,7,334,-11
"5907",31501,8,377,-35
"5908",31501,9,231,-31
"5909",31501,10,95,-46
"5910",31501,11,68,-58
"5911",31501,12,88,-66
"5912",31501,13,86,-65
"5913",31501,14,86,-50
"5914",31501,15,81,-72
"5915",31501,16,77,-121
"5916",31501,17,97,-339
"5917",31501,18,93,-242
"5918",31501,19,86,-145
"5919",31501,20,66,-110
"5920",31501,21,43,-54
"5921",31501,22,14,-34
"5922",31501,23,5,-22
"5923",31502,0,21,-16
"5924",31502,1,6,-15
"5925",31502,2,5,-16
"5926",31502,3,5,-4
"5927",31502,4,13,-3
"5928",31502,5,20,NA
"5929",31502,6,53,-20
"5930",31502,7,357,-160
"5931",31502,8,316,-392
"5932",31502,9,166,-193
"5933",31502,10,133,-110
"5934",31502,11,149,-111
"5935",31502,12,154,-146
"5936",31502,13,190,-140
"5937",31502,14,173,-170
"5938",31502,15,215,-214
"5939",31502,16,285,-259
"5940",31502,17,434,-282
"5941",31502,18,361,-381
"5942",31502,19,295,-264
"5943",31502,20,189,-144
"5944",31502,21,79,-71
"5945",31502,22,46,-50
"5946",31502,23,34,-16
"5947",31503,0,104,-152
"5948",31503,1,64,-94
"5949",31503,2,59,-70
"5950",31503,3,40,-35
"5951",31503,4,15,-7
"5952",31503,5,121,-11
"5953",31503,6,634,-80
"5954",31503,7,1504,-273
"5955",31503,8,1279,-291
"5956",31503,9,680,-279
"5957",31503,10,764,-410
"5958",31503,11,779,-458
"5959",31503,12,747,-550
"5960",31503,13,660,-557
"5961",31503,14,566,-536
"5962",31503,15,572,-640
"5963",31503,16,672,-1122
"5964",31503,17,968,-1934
"5965",31503,18,969,-1852
"5966",31503,19,730,-1208
"5967",31503,20,425,-844
"5968",31503,21,317,-622
"5969",31503,22,228,-491
"5970",31503,23,171,-350
"5971",31504,0,27,-11
"5972",31504,1,10,-13
"5973",31504,3,1,-2
"5974",31504,4,10,-2
"5975",31504,5,40,-3
"5976",31504,6,103,-17
"5977",31504,7,214,-84
"5978",31504,8,500,-425
"5979",31504,9,320,-125
"5980",31504,10,118,-103
"5981",31504,11,185,-118
"5982",31504,12,174,-118
"5983",31504,13,181,-148
"5984",31504,14,168,-124
"5985",31504,15,169,-210
"5986",31504,16,180,-301
"5987",31504,17,439,-516
"5988",31504,18,486,-385
"5989",31504,19,247,-202
"5990",31504,20,191,-120
"5991",31504,21,138,-96
"5992",31504,22,81,-50
"5993",31504,23,38,-29
"5994",31505,0,63,-144
"5995",31505,1,36,-105
"5996",31505,2,20,-76
"5997",31505,3,9,-43
"5998",31505,4,9,-26
"5999",31505,5,139,-18
"6000",31505,6,381,-126
"6001",31505,7,1035,-214
"6002",31505,8,1248,-482
"6003",31505,9,600,-416
"6004",31505,10,498,-325
"6005",31505,11,575,-336
"6006",31505,12,524,-378
"6007",31505,13,518,-450
"6008",31505,14,500,-497
"6009",31505,15,489,-485
"6010",31505,16,698,-897
"6011",31505,17,901,-1374
"6012",31505,18,1035,-1157
"6013",31505,19,716,-1032
"6014",31505,20,450,-843
"6015",31505,21,294,-482
"6016",31505,22,224,-335
"6017",31505,23,118,-222
"6018",31506,0,130,-295
"6019",31506,1,76,-168
"6020",31506,2,58,-92
"6021",31506,3,23,-49
"6022",31506,4,22,-11
"6023",31506,5,182,-21
"6024",31506,6,517,-95
"6025",31506,7,1873,-208
"6026",31506,8,1264,-293
"6027",31506,9,720,-267
"6028",31506,10,748,-330
"6029",31506,11,735,-448
"6030",31506,12,835,-652
"6031",31506,13,706,-629
"6032",31506,14,734,-782
"6033",31506,15,738,-859
"6034",31506,16,802,-1322
"6035",31506,17,989,-2368
"6036",31506,18,1154,-2170
"6037",31506,19,919,-1479
"6038",31506,20,700,-1207
"6039",31506,21,538,-797
"6040",31506,22,542,-755
"6041",31506,23,283,-492
"6042",31507,0,13,-2
"6043",31507,1,11,-3
"6044",31507,2,8,-2
"6045",31507,3,4,-2
"6046",31507,4,3,-16
"6047",31507,5,7,-226
"6048",31507,6,50,-425
"6049",31507,7,173,-600
"6050",31507,8,256,-277
"6051",31507,9,215,-223
"6052",31507,10,133,-102
"6053",31507,11,118,-67
"6054",31507,12,190,-93
"6055",31507,13,158,-98
"6056",31507,14,198,-86
"6057",31507,15,457,-66
"6058",31507,16,870,-132
"6059",31507,17,425,-122
"6060",31507,18,238,-205
"6061",31507,19,315,-37
"6062",31507,20,128,-31
"6063",31507,21,58,-24
"6064",31507,22,20,-24
"6065",31507,23,35,-11
"6066",31508,0,25,-98
"6067",31508,1,8,-60
"6068",31508,2,8,-40
"6069",31508,3,6,-23
"6070",31508,4,6,-4
"6071",31508,5,54,-8
"6072",31508,6,68,-100
"6073",31508,7,249,-152
"6074",31508,8,688,-228
"6075",31508,9,553,-167
"6076",31508,10,396,-188
"6077",31508,11,343,-196
"6078",31508,12,346,-294
"6079",31508,13,329,-307
"6080",31508,14,343,-241
"6081",31508,15,396,-268
"6082",31508,16,423,-349
"6083",31508,17,383,-707
"6084",31508,18,382,-768
"6085",31508,19,396,-461
"6086",31508,20,288,-399
"6087",31508,21,155,-380
"6088",31508,22,64,-282
"6089",31508,23,52,-218
"6090",31509,0,49,-192
"6091",31509,1,52,-81
"6092",31509,2,43,-37
"6093",31509,3,25,-23
"6094",31509,4,13,-8
"6095",31509,5,162,-27
"6096",31509,6,425,-49
"6097",31509,7,1299,-142
"6098",31509,8,1332,-166
"6099",31509,9,531,-185
"6100",31509,10,515,-186
"6101",31509,11,583,-244
"6102",31509,12,524,-330
"6103",31509,13,452,-398
"6104",31509,14,452,-367
"6105",31509,15,378,-426
"6106",31509,16,411,-617
"6107",31509,17,630,-1298
"6108",31509,18,734,-1537
"6109",31509,19,597,-1320
"6110",31509,20,444,-827
"6111",31509,21,297,-492
"6112",31509,22,203,-423
"6113",31509,23,109,-299
"6114",31510,0,2,-17
"6115",31510,1,2,-7
"6116",31510,2,6,-4
"6117",31510,3,1,-5
"6118",31510,4,7,-1
"6119",31510,5,23,-1
"6120",31510,6,39,-4
"6121",31510,7,339,-10
"6122",31510,8,82,-38
"6123",31510,9,44,-17
"6124",31510,10,51,-16
"6125",31510,11,66,-24
"6126",31510,12,71,-29
"6127",31510,13,48,-48
"6128",31510,14,48,-49
"6129",31510,15,39,-62
"6130",31510,16,44,-93
"6131",31510,17,85,-148
"6132",31510,18,46,-135
"6133",31510,19,34,-101
"6134",31510,20,17,-45
"6135",31510,21,8,-37
"6136",31510,22,9,-29
"6137",31510,23,5,-37
"6138",31511,0,3,-4
"6139",31511,1,4,-12
"6140",31511,2,2,-2
"6141",31511,3,1,NA
"6142",31511,4,1,NA
"6143",31511,5,105,-2
"6144",31511,6,135,-4
"6145",31511,7,500,-9
"6146",31511,8,761,-75
"6147",31511,9,155,-26
"6148",31511,10,105,-39
"6149",31511,11,109,-51
"6150",31511,12,91,-49
"6151",31511,13,98,-84
"6152",31511,14,72,-98
"6153",31511,15,141,-156
"6154",31511,16,95,-172
"6155",31511,17,101,-532
"6156",31511,18,96,-610
"6157",31511,19,94,-262
"6158",31511,20,51,-159
"6159",31511,21,37,-96
"6160",31511,22,13,-68
"6161",31511,23,11,-23
"6162",31512,0,12,-91
"6163",31512,1,10,-36
"6164",31512,2,6,-29
"6165",31512,3,5,-30
"6166",31512,4,7,-11
"6167",31512,5,84,-3
"6168",31512,6,249,-27
"6169",31512,7,827,-120
"6170",31512,8,1372,-80
"6171",31512,9,425,-70
"6172",31512,10,261,-79
"6173",31512,11,252,-118
"6174",31512,12,335,-181
"6175",31512,13,425,-175
"6176",31512,14,177,-172
"6177",31512,15,243,-225
"6178",31512,16,296,-429
"6179",31512,17,283,-1009
"6180",31512,18,335,-853
"6181",31512,19,224,-539
"6182",31512,20,148,-389
"6183",31512,21,81,-283
"6184",31512,22,54,-265
"6185",31512,23,45,-170
"6186",31513,0,26,-57
"6187",31513,1,16,-46
"6188",31513,2,12,-25
"6189",31513,3,10,-17
"6190",31513,4,21,-9
"6191",31513,5,152,-4
"6192",31513,6,456,-19
"6193",31513,7,728,-47
"6194",31513,8,1624,-109
"6195",31513,9,325,-36
"6196",31513,10,314,-39
"6197",31513,11,376,-65
"6198",31513,12,307,-75
"6199",31513,13,272,-97
"6200",31513,14,274,-100
"6201",31513,15,303,-103
"6202",31513,16,259,-146
"6203",31513,17,337,-270
"6204",31513,18,424,-545
"6205",31513,19,291,-505
"6206",31513,20,237,-438
"6207",31513,21,99,-311
"6208",31513,22,109,-234
"6209",31513,23,52,-121
"6210",31514,0,7,-17
"6211",31514,1,6,-7
"6212",31514,3,1,-3
"6213",31514,4,1,NA
"6214",31514,5,13,-1
"6215",31514,6,188,-1
"6216",31514,7,306,-8
"6217",31514,8,1017,-27
"6218",31514,9,271,-26
"6219",31514,10,119,-40
"6220",31514,11,108,-46
"6221",31514,12,87,-66
"6222",31514,13,112,-79
"6223",31514,14,83,-100
"6224",31514,15,77,-90
"6225",31514,16,59,-266
"6226",31514,17,92,-401
"6227",31514,18,85,-391
"6228",31514,19,80,-279
"6229",31514,20,61,-152
"6230",31514,21,32,-76
"6231",31514,22,16,-46
"6232",31514,23,14,-35
"6233",31515,0,9,-11
"6234",31515,1,7,-8
"6235",31515,2,2,-5
"6236",31515,3,2,-3
"6237",31515,6,10,-9
"6238",31515,7,59,-71
"6239",31515,8,147,-129
"6240",31515,9,59,-104
"6241",31515,10,35,-33
"6242",31515,11,46,-50
"6243",31515,12,67,-58
"6244",31515,13,57,-33
"6245",31515,14,47,-40
"6246",31515,15,74,-52
"6247",31515,16,101,-38
"6248",31515,17,135,-64
"6249",31515,18,183,-102
"6250",31515,19,116,-66
"6251",31515,20,61,-24
"6252",31515,21,36,-18
"6253",31515,22,27,-19
"6254",31515,23,22,-22
"6255",31516,0,32,-18
"6256",31516,1,8,-27
"6257",31516,2,5,-14
"6258",31516,3,7,-13
"6259",31516,4,13,-5
"6260",31516,5,11,-45
"6261",31516,6,128,-103
"6262",31516,7,287,-426
"6263",31516,8,605,-606
"6264",31516,9,349,-214
"6265",31516,10,210,-156
"6266",31516,11,230,-176
"6267",31516,12,220,-183
"6268",31516,13,221,-209
"6269",31516,14,231,-218
"6270",31516,15,224,-217
"6271",31516,16,269,-219
"6272",31516,17,451,-569
"6273",31516,18,424,-388
"6274",31516,19,251,-237
"6275",31516,20,172,-215
"6276",31516,21,108,-168
"6277",31516,22,69,-79
"6278",31516,23,41,-61
"6279",31517,0,27,-45
"6280",31517,1,18,-36
"6281",31517,2,8,-18
"6282",31517,3,5,-20
"6283",31517,6,38,-71
"6284",31517,7,68,-211
"6285",31517,8,127,-341
"6286",31517,9,198,-406
"6287",31517,10,258,-478
"6288",31517,11,398,-540
"6289",31517,12,639,-834
"6290",31517,13,855,-664
"6291",31517,14,779,-672
"6292",31517,15,716,-589
"6293",31517,16,703,-494
"6294",31517,17,898,-623
"6295",31517,18,535,-714
"6296",31517,19,506,-419
"6297",31517,20,375,-179
"6298",31517,21,213,-161
"6299",31517,22,98,-129
"6300",31517,23,43,-65
"6301",31518,0,37,-31
"6302",31518,1,21,-27
"6303",31518,2,9,-10
"6304",31518,3,12,-7
"6305",31518,4,9,-5
"6306",31518,5,11,-26
"6307",31518,6,69,-16
"6308",31518,7,59,-34
"6309",31518,8,88,-58
"6310",31518,9,145,-140
"6311",31518,10,107,-135
"6312",31518,11,195,-182
"6313",31518,12,218,-199
"6314",31518,13,207,-263
"6315",31518,14,190,-260
"6316",31518,15,186,-274
"6317",31518,16,232,-362
"6318",31518,17,344,-331
"6319",31518,18,295,-331
"6320",31518,19,267,-242
"6321",31518,20,149,-138
"6322",31518,21,125,-112
"6323",31518,22,67,-107
"6324",31518,23,60,-44
"6325",31519,0,30,-144
"6326",31519,1,17,-98
"6327",31519,2,14,-71
"6328",31519,3,3,-30
"6329",31519,4,10,-17
"6330",31519,5,55,-54
"6331",31519,6,431,-191
"6332",31519,7,826,-580
"6333",31519,8,2132,-305
"6334",31519,9,529,-240
"6335",31519,10,344,-255
"6336",31519,11,455,-282
"6337",31519,12,477,-340
"6338",31519,13,459,-373
"6339",31519,14,450,-374
"6340",31519,15,494,-525
"6341",31519,16,655,-596
"6342",31519,17,709,-1116
"6343",31519,18,881,-1202
"6344",31519,19,599,-1103
"6345",31519,20,484,-829
"6346",31519,21,230,-559
"6347",31519,22,110,-339
"6348",31519,23,70,-221
"6349",31520,2,2,NA
"6350",31520,3,1,-1
"6351",31520,4,2,NA
"6352",31520,5,1,NA
"6353",31520,6,2,-2
"6354",31520,7,14,-3
"6355",31520,8,18,-22
"6356",31520,9,27,-26
"6357",31520,10,61,-39
"6358",31520,11,79,-68
"6359",31520,12,133,-105
"6360",31520,13,129,-161
"6361",31520,14,194,-176
"6362",31520,15,181,-173
"6363",31520,16,144,-143
"6364",31520,17,61,-52
"6365",31520,18,10,-14
"6366",31520,19,14,-20
"6367",31520,20,3,-6
"6368",31520,21,1,-14
"6369",31520,22,5,-9
"6370",31520,23,8,-5
"6371",31521,4,1,NA
"6372",31521,7,3,-12
"6373",31521,8,10,NA
"6374",31521,9,1,NA
"6375",31521,10,1,-3
"6376",31521,11,2,-4
"6377",31521,13,2,-6
"6378",31521,14,3,-4
"6379",31521,15,8,-3
"6380",31600,0,234,-347
"6381",31600,1,89,-202
"6382",31600,2,49,-125
"6383",31600,3,14,-62
"6384",31600,4,12,-47
"6385",31600,5,280,-109
"6386",31600,6,1143,-402
"6387",31600,7,2281,-845
"6388",31600,8,2549,-1601
"6389",31600,9,1413,-1125
"6390",31600,10,1058,-879
"6391",31600,11,1318,-1394
"6392",31600,12,1741,-1898
"6393",31600,13,1803,-1790
"6394",31600,14,1478,-1591
"6395",31600,15,1386,-1579
"6396",31600,16,1722,-2481
"6397",31600,17,3073,-4916
"6398",31600,18,2938,-3618
"6399",31600,19,2357,-2476
"6400",31600,20,1641,-1994
"6401",31600,21,947,-1230
"6402",31600,22,560,-913
"6403",31600,23,367,-581
"6404",31601,0,40,-70
"6405",31601,1,5,-49
"6406",31601,2,6,-22
"6407",31601,3,11,-5
"6408",31601,4,25,-3
"6409",31601,5,71,-31
"6410",31601,6,233,-218
"6411",31601,7,310,-525
"6412",31601,8,553,-518
"6413",31601,9,335,-157
"6414",31601,10,274,-139
"6415",31601,11,238,-140
"6416",31601,12,282,-168
"6417",31601,13,248,-250
"6418",31601,14,253,-228
"6419",31601,15,292,-253
"6420",31601,16,369,-355
"6421",31601,17,587,-551
"6422",31601,18,647,-702
"6423",31601,19,368,-539
"6424",31601,20,253,-344
"6425",31601,21,275,-217
"6426",31601,22,147,-192
"6427",31601,23,51,-92
"6428",31602,0,266,-316
"6429",31602,1,150,-176
"6430",31602,2,82,-102
"6431",31602,3,32,-58
"6432",31602,4,20,-20
"6433",31602,5,137,-95
"6434",31602,6,836,-132
"6435",31602,7,1763,-495
"6436",31602,8,1347,-318
"6437",31602,9,695,-364
"6438",31602,10,846,-556
"6439",31602,11,895,-565
"6440",31602,12,922,-701
"6441",31602,13,879,-732
"6442",31602,14,773,-724
"6443",31602,15,823,-707
"6444",31602,16,915,-875
"6445",31602,17,1239,-1532
"6446",31602,18,1634,-2154
"6447",31602,19,1595,-1912
"6448",31602,20,1343,-1345
"6449",31602,21,990,-1042
"6450",31602,22,1051,-774
"6451",31602,23,550,-507
"6452",31603,0,123,-276
"6453",31603,1,57,-162
"6454",31603,2,31,-105
"6455",31603,3,15,-34
"6456",31603,4,26,-12
"6457",31603,5,195,-54
"6458",31603,6,388,-293
"6459",31603,7,1195,-1046
"6460",31603,8,3297,-2779
"6461",31603,9,1933,-1634
"6462",31603,10,1309,-991
"6463",31603,11,1332,-1174
"6464",31603,12,1622,-1615
"6465",31603,13,1492,-1654
"6466",31603,14,1433,-1489
"6467",31603,15,1693,-1574
"6468",31603,16,2332,-1998
"6469",31603,17,3606,-3772
"6470",31603,18,2862,-3019
"6471",31603,19,1829,-2389
"6472",31603,20,1150,-1779
"6473",31603,21,756,-1218
"6474",31603,22,490,-802
"6475",31603,23,347,-480
"6476",31604,0,108,-158
"6477",31604,1,65,-101
"6478",31604,2,40,-68
"6479",31604,3,27,-36
"6480",31604,4,86,-7
"6481",31604,5,279,-45
"6482",31604,6,156,-410
"6483",31604,7,396,-405
"6484",31604,8,963,-911
"6485",31604,9,653,-773
"6486",31604,10,365,-428
"6487",31604,11,401,-362
"6488",31604,12,439,-411
"6489",31604,13,482,-546
"6490",31604,14,471,-391
"6491",31604,15,555,-490
"6492",31604,16,779,-573
"6493",31604,17,1104,-1194
"6494",31604,18,938,-898
"6495",31604,19,692,-733
"6496",31604,20,527,-599
"6497",31604,21,369,-515
"6498",31604,22,252,-421
"6499",31604,23,165,-249
"6500",31605,0,63,-84
"6501",31605,1,18,-51
"6502",31605,2,9,-26
"6503",31605,3,10,-5
"6504",31605,4,26,-8
"6505",31605,5,69,-53
"6506",31605,6,214,-289
"6507",31605,7,702,-360
"6508",31605,8,1366,-956
"6509",31605,9,662,-651
"6510",31605,10,379,-514
"6511",31605,11,470,-655
"6512",31605,12,603,-580
"6513",31605,13,614,-544
"6514",31605,14,522,-496
"6515",31605,15,612,-611
"6516",31605,16,745,-928
"6517",31605,17,1276,-1442
"6518",31605,18,1344,-1178
"6519",31605,19,921,-664
"6520",31605,20,546,-498
"6521",31605,21,301,-331
"6522",31605,22,194,-270
"6523",31605,23,108,-165
"6524",31606,0,65,-101
"6525",31606,1,30,-43
"6526",31606,2,22,-30
"6527",31606,3,12,-10
"6528",31606,4,7,-3
"6529",31606,5,153,-17
"6530",31606,6,326,-114
"6531",31606,7,659,-183
"6532",31606,8,968,-447
"6533",31606,9,550,-222
"6534",31606,10,381,-265
"6535",31606,11,458,-333
"6536",31606,12,514,-438
"6537",31606,13,529,-468
"6538",31606,14,417,-475
"6539",31606,15,443,-571
"6540",31606,16,510,-609
"6541",31606,17,656,-1212
"6542",31606,18,848,-1040
"6543",31606,19,585,-877
"6544",31606,20,405,-649
"6545",31606,21,281,-419
"6546",31606,22,228,-332
"6547",31606,23,131,-206
"6548",31607,0,29,-62
"6549",31607,1,16,-39
"6550",31607,2,6,-12
"6551",31607,3,7,-5
"6552",31607,4,38,-3
"6553",31607,5,43,-24
"6554",31607,6,256,-36
"6555",31607,7,810,-164
"6556",31607,8,1188,-247
"6557",31607,9,465,-191
"6558",31607,10,402,-251
"6559",31607,11,430,-306
"6560",31607,12,503,-440
"6561",31607,13,458,-449
"6562",31607,14,431,-561
"6563",31607,15,488,-565
"6564",31607,16,535,-948
"6565",31607,17,819,-1457
"6566",31607,18,866,-1227
"6567",31607,19,555,-794
"6568",31607,20,416,-631
"6569",31607,21,323,-425
"6570",31607,22,134,-314
"6571",31607,23,68,-141
"6572",31608,0,56,-62
"6573",31608,1,23,-27
"6574",31608,2,14,-12
"6575",31608,3,6,-7
"6576",31608,4,7,-2
"6577",31608,5,10,-189
"6578",31608,6,245,-125
"6579",31608,7,216,-530
"6580",31608,8,538,-360
"6581",31608,9,437,-280
"6582",31608,10,221,-264
"6583",31608,11,277,-302
"6584",31608,12,371,-317
"6585",31608,13,360,-291
"6586",31608,14,356,-305
"6587",31608,15,411,-293
"6588",31608,16,454,-441
"6589",31608,17,660,-596
"6590",31608,18,595,-873
"6591",31608,19,425,-548
"6592",31608,20,325,-275
"6593",31608,21,239,-191
"6594",31608,22,186,-144
"6595",31608,23,124,-88
"6596",31609,0,38,-101
"6597",31609,1,30,-59
"6598",31609,2,6,-31
"6599",31609,3,1,-13
"6600",31609,4,1,-10
"6601",31609,5,6,-3
"6602",31609,6,65,-63
"6603",31609,7,431,-161
"6604",31609,8,858,-280
"6605",31609,9,457,-178
"6606",31609,10,365,-129
"6607",31609,11,272,-200
